"URL","NAME"
"https://sm64romhacks.com/hacks/mipss_forest_demo","MIPS's Forest Demo"
"https://sm64romhacks.com/hacks/mjs_touchy_fortress","MJ's Touchy Fortress"
"https://sm64romhacks.com/hacks/mommy_mommy_mommy","MOMMY MOMMY MOMMY"
"https://sm64romhacks.com/hacks/mq1500_-_true_doom_edition","MQ1500 - True Doom Edition"
"https://sm64romhacks.com/hacks/machinima_peachs_castle_extreme_makeover","Machinima Peach's Castle Extreme Makeover"
"https://sm64romhacks.com/hacks/malario_tas_adventure","Malario TAS Adventure"
"https://sm64romhacks.com/hacks/maple_syrup","Maple Syrup"
"https://sm64romhacks.com/hacks/mari0_64","Mari0 64"
"https://sm64romhacks.com/hacks/mariof_time","MariOf Time"
"https://sm64romhacks.com/hacks/mario_&_luigi_dual_adventure","Mario & Luigi Dual Adventure"
"https://sm64romhacks.com/hacks/mario_64_on_lava","Mario 64 On Lava"
"https://sm64romhacks.com/hacks/mario_64_the_missing_shine_sprites","Mario 64 The Missing Shine Sprites"
"https://sm64romhacks.com/hacks/mario_64_the_scepter_of_soul","Mario 64 The Scepter of Soul"
"https://sm64romhacks.com/hacks/mario_64_widescreen","Mario 64 Widescreen"
"https://sm64romhacks.com/hacks/mario_64_and_yoshi","Mario 64 and Yoshi"
"https://sm64romhacks.com/hacks/mario_adventure","Mario Adventure"
"https://sm64romhacks.com/hacks/mario_aimlessly_drives_a_car_around_the_city_64","Mario Aimlessly Drives a Car Around the City 64"
"https://sm64romhacks.com/hacks/mario_cant_remember","Mario Can't Remember"
"https://sm64romhacks.com/hacks/mario_choir_64","Mario Choir 64"
"https://sm64romhacks.com/hacks/mario_ddr_64","Mario DDR 64"
"https://sm64romhacks.com/hacks/mario_dash_64","Mario Dash 64"
"https://sm64romhacks.com/hacks/mario_dont_wear_ties","Mario Don't Wear Ties"
"https://sm64romhacks.com/hacks/mario_heroes_64","Mario Heroes 64"
"https://sm64romhacks.com/hacks/mario_jump_quest_64","Mario Jump Quest 64"
"https://sm64romhacks.com/hacks/mario_mows_his_lawn_64","Mario Mows His Lawn 64"
"https://sm64romhacks.com/hacks/mario_party_64","Mario Party 64"
"https://sm64romhacks.com/hacks/mario_pissing_64","Mario Pissing 64"
"https://sm64romhacks.com/hacks/mario_raceway","Mario Raceway"
"https://sm64romhacks.com/hacks/mario_x_luigi_18+","Mario X Luigi 18+"
"https://sm64romhacks.com/hacks/mario_and_yoshua","Mario and Yoshua"
"https://sm64romhacks.com/hacks/mario_and_the_devastated_macrocosm","Mario and the Devastated Macrocosm"
"https://sm64romhacks.com/hacks/mario_and_the_magic_trials","Mario and the Magic Trials"
"https://sm64romhacks.com/hacks/mario_and_the_magic_wand","Mario and the Magic Wand"
"https://sm64romhacks.com/hacks/mario_and_the_mystic_purple_stars","Mario and the Mystic Purple Stars"
"https://sm64romhacks.com/hacks/mario_and_the_rod_of_seasons","Mario and the Rod of Seasons"
"https://sm64romhacks.com/hacks/mario_gets_a_dmca_on_twitch_64","Mario gets a DMCA on Twitch 64"
"https://sm64romhacks.com/hacks/mario_in_the_distorted_realm","Mario in the Distorted Realm"
"https://sm64romhacks.com/hacks/mario_of_heaven","Mario of Heaven"
"https://sm64romhacks.com/hacks/mario_on_indigo_island","Mario on Indigo Island"
"https://sm64romhacks.com/hacks/mario_on_the_orchestral_keys","Mario on the Orchestral Keys"
"https://sm64romhacks.com/hacks/mario_the_superstar_plumber","Mario the Superstar Plumber"
"https://sm64romhacks.com/hacks/mario_vs_bowser","Mario vs Bowser"
"https://sm64romhacks.com/hacks/marios_amazing_adventures","Mario's Amazing Adventures"
"https://sm64romhacks.com/hacks/marios_best_dream","Mario's Best Dream"
"https://sm64romhacks.com/hacks/marios_candy_quest","Mario's Candy Quest"
"https://sm64romhacks.com/hacks/marios_future","Mario's Future"
"https://sm64romhacks.com/hacks/marios_house__by_tomatobird8_","Mario's House (by Tomatobird8)"
"https://sm64romhacks.com/hacks/marios_house__by_virtualblock_","Mario's House (by VirtualBlock)"
"https://sm64romhacks.com/hacks/marios_journey_into_madness_64","Mario's Journey Into Madness 64"
"https://sm64romhacks.com/hacks/marios_little_odyssey","Mario's Little Odyssey"
"https://sm64romhacks.com/hacks/marios_mansion","Mario's Mansion"
"https://sm64romhacks.com/hacks/marios_maze_adventure","Mario's Maze Adventure"
"https://sm64romhacks.com/hacks/marios_musical_madness__lawnmowerman725_","Mario's Musical Madness (Lawnmowerman725)"
"https://sm64romhacks.com/hacks/marios_musical_madness__lukeyreyno_","Mario's Musical Madness (LukeyReyno)"
"https://sm64romhacks.com/hacks/marios_new_earth","Mario's New Earth"
"https://sm64romhacks.com/hacks/marios_nightmare_64_-_green_dream","Mario's Nightmare 64 - Green Dream"
"https://sm64romhacks.com/hacks/marios_nightmare_64","Mario's Nightmare 64"
"https://sm64romhacks.com/hacks/marios_treasure_dome","Mario's Treasure Dome"
"https://sm64romhacks.com/hacks/marios_treasure_dome_intense_exploration","Mario's Treasure Dome: Intense Exploration"
"https://sm64romhacks.com/hacks/marios_treasure_dome_the_revival","Mario's Treasure Dome: The Revival"
"https://sm64romhacks.com/hacks/marios_trip_in_china","Mario's Trip in China"
"https://sm64romhacks.com/hacks/marios_typhoon_folly","Mario's Typhoon Folly"
"https://sm64romhacks.com/hacks/marios_vacation_course_64","Mario's Vacation Course 64"
"https://sm64romhacks.com/hacks/marios_vinyl_venture","Mario's Vinyl Venture"
"https://sm64romhacks.com/hacks/marios_next_adventure","Marios Next Adventure"
"https://sm64romhacks.com/hacks/master_quest_-1_the_mourning_of_toadstool","Master Quest -1 The Mourning of Toadstool"
"https://sm64romhacks.com/hacks/master_quest_-3_mario_swims_to_china","Master Quest -3 Mario Swims to China"
"https://sm64romhacks.com/hacks/master_quest_2k_-_legend_of_the_ancient_resolution","Master Quest 2K - Legend of the Ancient Resolution"
"https://sm64romhacks.com/hacks/mechanical_madness_2","Mechanical Madness 2"
"https://sm64romhacks.com/hacks/mechanical_madness_3","Mechanical Madness 3"
"https://sm64romhacks.com/hacks/mechanical_madness_64","Mechanical Madness 64"
"https://sm64romhacks.com/hacks/mediocre_stevie_donut_sidewalk","Mediocre Stevie Donut Sidewalk"
"https://sm64romhacks.com/hacks/medium_island","Medium Island"
"https://sm64romhacks.com/hacks/mega_man_64","Mega Man 64"
"https://sm64romhacks.com/hacks/mega_microlevels","Mega Microlevels"
"https://sm64romhacks.com/hacks/melee_falco_&_fox_64","Melee Falco & Fox 64"
"https://sm64romhacks.com/hacks/meme_run_64","Meme Run 64"
"https://sm64romhacks.com/hacks/meme_road","Meme road"
"https://sm64romhacks.com/hacks/merry-go-round_64","Merry-Go-Round 64"
"https://sm64romhacks.com/hacks/millenium_star","Millenium Star"
"https://sm64romhacks.com/hacks/mini_mario_64","Mini Mario 64"
"https://sm64romhacks.com/hacks/mini_mario_star_road","Mini Mario Star Road"
"https://sm64romhacks.com/hacks/mini_mario_the_green_stars","Mini Mario The Green Stars"
"https://sm64romhacks.com/hacks/missing_luigi_level_unused","Missing Luigi Level Unused"
"https://sm64romhacks.com/hacks/molten_magma_land","Molten Magma Land"
"https://sm64romhacks.com/hacks/momentum_testing","Momentum Testing"
"https://sm64romhacks.com/hacks/monochrome_mario_64","Monochrome Mario 64"
"https://sm64romhacks.com/hacks/mr._m_64","Mr. M 64"
"https://sm64romhacks.com/hacks/mushroom_kingdom_stadium_64","Mushroom Kingdom Stadium 64"
"https://sm64romhacks.com/hacks/music_dream_nightmare","Music Dream Nightmare"
"https://sm64romhacks.com/hacks/music_mario_time","Music Mario Time"
"https://sm64romhacks.com/hacks/my_first_rom_hack","My first rom hack"
"https://sm64romhacks.com/hacks/mysterious_gift_level","Mysterious Gift Level"
"https://sm64romhacks.com/hacks/mystic_melodies","Mystic Melodies"
"https://sm64romhacks.com/hacks/mystic_mountain","Mystic Mountain"
"https://sm64romhacks.com/hacks/naf_64","NAF 64"
"https://sm64romhacks.com/hacks/nothing_64_2","NOTHING 64 2"
"https://sm64romhacks.com/hacks/navis_hackerino","Navi's Hackerino"
"https://sm64romhacks.com/hacks/neo_notropolis","Neo Notropolis"
"https://sm64romhacks.com/hacks/nerghrario_64","Nerghrario 64"
"https://sm64romhacks.com/hacks/new_heights_64","New Heights 64"
"https://sm64romhacks.com/hacks/new_mario_64","New Mario 64"
"https://sm64romhacks.com/hacks/new_soup_64","New Soup 64"
"https://sm64romhacks.com/hacks/night_of_doom_mashup","Night of Doom MASHUP"
"https://sm64romhacks.com/hacks/night_of_doom_the_green_comet","Night of Doom: The Green Comet"
"https://sm64romhacks.com/hacks/night_of_doom_the_perfect_run","Night of Doom: The Perfect Run"
"https://sm64romhacks.com/hacks/no_speed_limit_64","No speed limit 64"
"https://sm64romhacks.com/hacks/noise","Noise"
"https://sm64romhacks.com/hacks/note_block_skies","Note Block Skies"
"https://sm64romhacks.com/hacks/nothing64_3","Nothing64 3"
"https://sm64romhacks.com/hacks/o3_sm64","O3_SM64"
"https://sm64romhacks.com/hacks/oblivionwalkers_kaizo_trap","OblivionWalker's Kaizo Trap"
"https://sm64romhacks.com/hacks/octagon","Octagon"
"https://sm64romhacks.com/hacks/olmecs_hackerino_2_the_betterer_one","Olmec's Hackerino 2: The Betterer One"
"https://sm64romhacks.com/hacks/olmecs_hackerino","Olmec's Hackerino"
"https://sm64romhacks.com/hacks/on_key_64","On Key 64"
"https://sm64romhacks.com/hacks/one-star_tour","One-Star Tour"
"https://sm64romhacks.com/hacks/operation_christmas","Operation: Christmas"
"https://sm64romhacks.com/hacks/organ_of_matrias","Organ of Matrias"
"https://sm64romhacks.com/hacks/other_entrance_64","Other Entrance 64"
"https://sm64romhacks.com/hacks/outdated_romhackdotexe_style_troll_hack","Outdated Romhackdotexe Style Troll Hack"
"https://sm64romhacks.com/hacks/pcworld95_64","PCWORLD95 64"
"https://sm64romhacks.com/hacks/penguin","PENGUIN"
"https://sm64romhacks.com/hacks/pog_64","POG 64"
"https://sm64romhacks.com/hacks/pac-maze_64","Pac-Maze 64"
"https://sm64romhacks.com/hacks/palmsear_sands","Palmsear Sands"
"https://sm64romhacks.com/hacks/paper_mario_house__for_machinimas_","Paper Mario House (for Machinimas)"
"https://sm64romhacks.com/hacks/parallel_stars","Parallel Stars"
"https://sm64romhacks.com/hacks/path_of_eternity_2","Path of Eternity 2"
"https://sm64romhacks.com/hacks/path_of_eternity","Path of Eternity"
"https://sm64romhacks.com/hacks/peachs_christmas_invitation","Peach's Christmas Invitation"
"https://sm64romhacks.com/hacks/peachs_fury","Peach's Fury"
"https://sm64romhacks.com/hacks/pewdiepie_vs_tseries_64","Pewdiepie vs Tseries 64"
"https://sm64romhacks.com/hacks/pichus_shitty_trials","Pichu's Shitty Trials"
"https://sm64romhacks.com/hacks/pidi64s_adventures_64_-_a_slippery_day","Pidi64's Adventures 64 - A Slippery Day"
"https://sm64romhacks.com/hacks/pizza_delivery_64","Pizza Delivery 64"
"https://sm64romhacks.com/hacks/plants_vs_zombies_64","Plants vs Zombies 64"
"https://sm64romhacks.com/hacks/play_as_bowser","Play as Bowser"
"https://sm64romhacks.com/hacks/play_as_kermit_in_super_mario_64","Play as Kermit in Super Mario 64"
"https://sm64romhacks.com/hacks/play_as_koopa_troopa","Play as Koopa Troopa"
"https://sm64romhacks.com/hacks/play_as_leafy","Play as Leafy"
"https://sm64romhacks.com/hacks/play_as_scary_piano","Play as Scary Piano"
"https://sm64romhacks.com/hacks/play_as_slender_man_in_super_mario_64","Play as Slender Man in Super Mario 64"
"https://sm64romhacks.com/hacks/play_as_waluigi_in_super_mario_64","Play as Waluigi in Super Mario 64"
"https://sm64romhacks.com/hacks/plush_digital_media_edition","Plush Digital Media Edition"
"https://sm64romhacks.com/hacks/plutonium_mario_64","Plutonium Mario 64"
"https://sm64romhacks.com/hacks/poorly_translated_64","Poorly Translated 64"
"https://sm64romhacks.com/hacks/portal_3","Portal 3"
"https://sm64romhacks.com/hacks/portal_mario_64","Portal Mario 64"
"https://sm64romhacks.com/hacks/portal_in_sm64","Portal in SM64"
"https://sm64romhacks.com/hacks/prehistoric_fortress","Prehistoric Fortress"
"https://sm64romhacks.com/hacks/princess_peach_sex_hack","Princess Peach Sex Hack"
"https://sm64romhacks.com/hacks/project_eex","Project EEX"
"https://sm64romhacks.com/hacks/project_power_95","Project Power '95"
"https://sm64romhacks.com/hacks/pumpkin_hills","Pumpkin Hills"
"https://sm64romhacks.com/hacks/purple_poison_paradise","Purple Poison Paradise"
"https://sm64romhacks.com/hacks/purple_sand_forest","Purple Sand Forest"
"https://sm64romhacks.com/hacks/pyramid+bitch","Pyramid+Bitch"
"https://sm64romhacks.com/hacks/qslgs_challenge","QSLGs Challenge"
"https://sm64romhacks.com/hacks/quicksand_galore_64","Quicksand Galore 64"
"https://sm64romhacks.com/hacks/quicksand_ledge_grab_training","Quicksand Ledge Grab Training"
"https://sm64romhacks.com/hacks/really_real_cbt_64","REALLY REAL CBT 64"
"https://sm64romhacks.com/hacks/rock_my_forum_64","ROCK MY FORUM 64"
"https://sm64romhacks.com/hacks/rom_hack_time_challenges_round_1_[pack]","ROM Hack Time Challenges Round 1 [pack]"
"https://sm64romhacks.com/hacks/rom_hack_time_challenges_round_2_[pack]","ROM Hack Time Challenges Round 2 [pack]"
"https://sm64romhacks.com/hacks/rom_hack_time_challenges_round_3_[pack]","ROM Hack Time Challenges Round 3 [pack]"
"https://sm64romhacks.com/hacks/rom_hack_time_challenges_round_4_[pack]","ROM Hack Time Challenges Round 4 [pack]"
"https://sm64romhacks.com/hacks/rom_hack_time_challenges_round_5_[pack]","ROM Hack Time Challenges Round 5 [pack]"
"https://sm64romhacks.com/hacks/rom_hack_time_challenges_round_6_[pack]","ROM Hack Time Challenges Round 6 [pack]"
"https://sm64romhacks.com/hacks/rom_hacks_are_hard","ROM Hacks Are Hard"
"https://sm64romhacks.com/hacks/rainbow_estence","Rainbow Estence"
"https://sm64romhacks.com/hacks/re-tex64","Re-Tex64"
"https://sm64romhacks.com/hacks/realm_invasion_green_comet","Realm Invasion Green Comet"
"https://sm64romhacks.com/hacks/realm_invasion","Realm Invasion"
"https://sm64romhacks.com/hacks/realm_of_dimensions","Realm of Dimensions"
"https://sm64romhacks.com/hacks/redacted_title_64","Redacted Title 64"
"https://sm64romhacks.com/hacks/refined_buffed_paradox","Refined Buffed Paradox"
"https://sm64romhacks.com/hacks/remnants_of_memory","Remnants of Memory"
"https://sm64romhacks.com/hacks/rescue_asta_2","Rescue Asta 2"
"https://sm64romhacks.com/hacks/rescue_asta_64","Rescue Asta 64"
"https://sm64romhacks.com/hacks/retarted_journey_69","Retarted Journey 69"
"https://sm64romhacks.com/hacks/retro_valley","Retro Valley"
"https://sm64romhacks.com/hacks/return_to_retroland","Return to Retroland"
"https://sm64romhacks.com/hacks/return_to_yoshis_island_64","Return to Yoshi's Island 64"
"https://sm64romhacks.com/hacks/revenge_of_the_others","Revenge of the Others"
"https://sm64romhacks.com/hacks/rewind_time_64","Rewind Time 64"
"https://sm64romhacks.com/hacks/rhythmario_64.5_-_crescendo_of_cosmic_beast","RhythMario 64.5 - Crescendo of Cosmic Beast"
"https://sm64romhacks.com/hacks/rhythm_collection_64","Rhythm Collection 64"
"https://sm64romhacks.com/hacks/rina_board_64","Rina Board 64"
"https://sm64romhacks.com/hacks/roast_64","Roast 64"
"https://sm64romhacks.com/hacks/robbie_rotten_64","Robbie Rotten 64"
"https://sm64romhacks.com/hacks/robbing_toadettes_music_room","Robbing Toadette's Music Room"
"https://sm64romhacks.com/hacks/robert_encisos_40_subs_special","Robert Enciso's 40 Subs Special"
"https://sm64romhacks.com/hacks/roblox_64","Roblox 64"
"https://sm64romhacks.com/hacks/robot_mario_64","Robot Mario 64"
"https://sm64romhacks.com/hacks/rock_64_ii_-_the_rise_of_the_pokey","Rock 64 II - The Rise Of The Pokey"
"https://sm64romhacks.com/hacks/rock_64","Rock 64"
"https://sm64romhacks.com/hacks/rot_ist_tot_extrem","Rot ist Tot Extrem"
"https://sm64romhacks.com/hacks/rot_ist_tot","Rot ist Tot"
"https://sm64romhacks.com/hacks/skeluxxx_classics_pack_[pack]","SKELUXXX Classics Pack [pack]"
"https://sm64romhacks.com/hacks/skt_single_star_stage","SKT Single Star Stage"
"https://sm64romhacks.com/hacks/sm64_-_luigis_ghostly_quest","SM64 - Luigi's Ghostly Quest"
"https://sm64romhacks.com/hacks/sm64_-_new_stars","SM64 - New Stars"
"https://sm64romhacks.com/hacks/sm64_1-1_grass","SM64 1-1 Grass"
"https://sm64romhacks.com/hacks/sm64_2_bowsers_revenge","SM64 2 Bowser's Revenge"
"https://sm64romhacks.com/hacks/sm64_a_new_journey","SM64 A New Journey"
"https://sm64romhacks.com/hacks/sm64_a_new_kingdom","SM64 A New Kingdom"
"https://sm64romhacks.com/hacks/sm64_all_levels_in_one__battle_royale_","SM64 All Levels in One (Battle Royale)"
"https://sm64romhacks.com/hacks/sm64_and_the_lost_obama_prisms","SM64 And The Lost Obama Prisms"
"https://sm64romhacks.com/hacks/sm64_another_castle","SM64 Another Castle"
"https://sm64romhacks.com/hacks/sm64_antigravity","SM64 Antigravity"
"https://sm64romhacks.com/hacks/sm64_astral_dimension","SM64 Astral Dimension"
"https://sm64romhacks.com/hacks/sm64_autoscroller","SM64 Autoscroller"
"https://sm64romhacks.com/hacks/sm64_bingo","SM64 Bingo"
"https://sm64romhacks.com/hacks/sm64_blue_star_adventure","SM64 Blue Star Adventure"
"https://sm64romhacks.com/hacks/sm64_bluered","SM64 BlueRed"
"https://sm64romhacks.com/hacks/sm64_bob_omb_richard","SM64 Bob Omb Richard"
"https://sm64romhacks.com/hacks/sm64_boonsters_peril","SM64 Boonster's Peril"
"https://sm64romhacks.com/hacks/sm64_bowsers_intense_challenge","SM64 Bowser's Intense Challenge"
"https://sm64romhacks.com/hacks/sm64_bungle_trouble_unused_levels","SM64 Bungle Trouble Unused Levels"
"https://sm64romhacks.com/hacks/sm64_bungle_trouble","SM64 Bungle Trouble"
"https://sm64romhacks.com/hacks/sm64_but_its_unnecessarily_realistic","SM64 But It's Unnecessarily Realistic"
"https://sm64romhacks.com/hacks/sm64_but_its_mostly_coins","SM64 But Its Mostly Coins"
"https://sm64romhacks.com/hacks/sm64_butterfly_edition","SM64 Butterfly Edition"
"https://sm64romhacks.com/hacks/sm64_chaos_castle","SM64 Chaos Castle"
"https://sm64romhacks.com/hacks/sm64_chaos_edition","SM64 Chaos Edition"
"https://sm64romhacks.com/hacks/sm64_christmas_2012","SM64 Christmas 2012"
"https://sm64romhacks.com/hacks/sm64_christmas_land","SM64 Christmas Land"
"https://sm64romhacks.com/hacks/sm64_classic_fusion","SM64 Classic Fusion"
"https://sm64romhacks.com/hacks/sm64_clumsy_whim","SM64 Clumsy Whim"
"https://sm64romhacks.com/hacks/sm64_cypher_edition","SM64 Cypher Edition"
"https://sm64romhacks.com/hacks/sm64_diamond_air","SM64 Diamond Air"
"https://sm64romhacks.com/hacks/sm64_ea_version","SM64 EA Version"
"https://sm64romhacks.com/hacks/sm64_extreme_edition__by_kaze_","SM64 Extreme Edition (by Kaze)"
"https://sm64romhacks.com/hacks/sm64_flj_mod","SM64 FLJ Mod"
"https://sm64romhacks.com/hacks/sm64_forever_-_blj_control","SM64 Forever - BLJ Control"
"https://sm64romhacks.com/hacks/sm64_ghost_race__all_versions__[pack]","SM64 Ghost Race (All Versions) [pack]"
"https://sm64romhacks.com/hacks/sm64_ghost_race","SM64 Ghost Race"
"https://sm64romhacks.com/hacks/sm64_gloomy_gully","SM64 Gloomy Gully"
"https://sm64romhacks.com/hacks/sm64_grand_star","SM64 Grand Star"
"https://sm64romhacks.com/hacks/sm64_green_demon_challenge","SM64 Green Demon Challenge"
"https://sm64romhacks.com/hacks/sm64_hd_60_fps","SM64 HD 60 FPS"
"https://sm64romhacks.com/hacks/sm64_hack__by_xane_","SM64 Hack (by Xane)"
"https://sm64romhacks.com/hacks/sm64_halloween_hack__new_","SM64 Halloween Hack (new)"
"https://sm64romhacks.com/hacks/sm64_halloween_mayhem","SM64 Halloween Mayhem"
"https://sm64romhacks.com/hacks/sm64_hard_mode","SM64 Hard Mode"
"https://sm64romhacks.com/hacks/sm64_hidden_stars","SM64 Hidden Stars"
"https://sm64romhacks.com/hacks/sm64_imprisoned_stars","SM64 Imprisoned Stars"
"https://sm64romhacks.com/hacks/sm64_infinity_gauntlet","SM64 Infinity Gauntlet"
"https://sm64romhacks.com/hacks/sm64_insane_edition","SM64 Insane Edition"
"https://sm64romhacks.com/hacks/sm64_interstellar_-_legacy","SM64 Interstellar - Legacy"
"https://sm64romhacks.com/hacks/sm64_jodie_edition","SM64 Jodie Edition"
"https://sm64romhacks.com/hacks/sm64_last_impact","SM64 Last Impact"
"https://sm64romhacks.com/hacks/sm64_legend_of_the_stars","SM64 Legend of the Stars"
"https://sm64romhacks.com/hacks/sm64_light_or_dark","SM64 Light or Dark"
"https://sm64romhacks.com/hacks/sm64_lost_universe_-_curse_of_kappowser","SM64 Lost Universe - Curse of Kappowser"
"https://sm64romhacks.com/hacks/sm64_lost_universe_1.5_kappowsers_legacy","SM64 Lost Universe 1.5 Kappowser's Legacy"
"https://sm64romhacks.com/hacks/sm64_lost_universe_2_-_curse_of_eternity","SM64 Lost Universe 2 - Curse of Eternity"
"https://sm64romhacks.com/hacks/sm64_lost_universe_2_-_the_nightmare_expansion","SM64 Lost Universe 2 - The Nightmare Expansion"
"https://sm64romhacks.com/hacks/sm64_m4m4_voices","SM64 M4m4 voices"
"https://sm64romhacks.com/hacks/sm64_miws_2","SM64 MIWS 2"
"https://sm64romhacks.com/hacks/sm64_madness","SM64 Madness"
"https://sm64romhacks.com/hacks/sm64_master_quest_2_-_the_adventure_home","SM64 Master Quest 2 - The Adventure Home"
"https://sm64romhacks.com/hacks/sm64_master_quest_2_two_-_best_buy_edition","SM64 Master Quest 2 Two - Best Buy Edition"
"https://sm64romhacks.com/hacks/sm64_master_quest","SM64 Master Quest"
"https://sm64romhacks.com/hacks/sm64_masters_challenge","SM64 Masters Challenge"
"https://sm64romhacks.com/hacks/sm64_melee","SM64 Melee"
"https://sm64romhacks.com/hacks/sm64_multiplayer","SM64 Multiplayer"
"https://sm64romhacks.com/hacks/sm64_mystery_stupid_edition_teaser","SM64 Mystery Stupid Edition Teaser"
"https://sm64romhacks.com/hacks/sm64_new_generation","SM64 New Generation"
"https://sm64romhacks.com/hacks/sm64_ocarina_of_time","SM64 Ocarina of Time"
"https://sm64romhacks.com/hacks/sm64_openworld_edition","SM64 Openworld Edition"
"https://sm64romhacks.com/hacks/sm64_openworld_quest","SM64 Openworld Quest"
"https://sm64romhacks.com/hacks/sm64_pc_port_64","SM64 PC Port 64"
"https://sm64romhacks.com/hacks/sm64_pro_skater","SM64 Pro Skater"
"https://sm64romhacks.com/hacks/sm64_pros_adventure","SM64 Pro's Adventure"
"https://sm64romhacks.com/hacks/sm64_ram_observation_mode__debug_","SM64 RAM Observation Mode (Debug)"
"https://sm64romhacks.com/hacks/sm64_rom_hack_community_collab_hack","SM64 ROM Hack Community Collab Hack"
"https://sm64romhacks.com/hacks/sm64_randomizer","SM64 Randomizer"
"https://sm64romhacks.com/hacks/sm64_relax_your_life","SM64 Relax Your Life"
"https://sm64romhacks.com/hacks/sm64_relax_is_over","SM64 Relax is Over"
"https://sm64romhacks.com/hacks/sm64_remastered_quest","SM64 Remastered Quest"
"https://sm64romhacks.com/hacks/sm64_return_of_wrath","SM64 Return of Wrath"
"https://sm64romhacks.com/hacks/sm64_return_of_the_shining_stars","SM64 Return of the Shining Stars"
"https://sm64romhacks.com/hacks/sm64_reverse_stage_order","SM64 Reverse Stage Order"
"https://sm64romhacks.com/hacks/sm64_romhack_speedrunning_championship_challenge_1","SM64 Romhack Speedrunning Championship Challenge 1"
"https://sm64romhacks.com/hacks/sm64_romhack_speedrunning_championship_challenge_2","SM64 Romhack Speedrunning Championship Challenge 2"
"https://sm64romhacks.com/hacks/sm64_romhack_speedrunning_championship_challenge_3","SM64 Romhack Speedrunning Championship Challenge 3"
"https://sm64romhacks.com/hacks/sm64_royal_legacy","SM64 Royal Legacy"
"https://sm64romhacks.com/hacks/sm64_sapphire","SM64 Sapphire"
"https://sm64romhacks.com/hacks/sm64_scaling_test","SM64 Scaling Test"
"https://sm64romhacks.com/hacks/sm64_shining_stars_extreme","SM64 Shining Stars Extreme"
"https://sm64romhacks.com/hacks/sm64_shining_stars_repainted","SM64 Shining Stars Repainted"
"https://sm64romhacks.com/hacks/sm64_shining_stars","SM64 Shining Stars"
"https://sm64romhacks.com/hacks/sm64_shoot_star_bits_using_cursor","SM64 Shoot Star Bits Using Cursor"
"https://sm64romhacks.com/hacks/sm64_speed_display","SM64 Speed Display"
"https://sm64romhacks.com/hacks/sm64_stellato","SM64 Stellato"
"https://sm64romhacks.com/hacks/sm64_test_worlds_i_-_luigis_haunted_castle","SM64 Test Worlds I - Luigi's Haunted Castle"
"https://sm64romhacks.com/hacks/sm64_test_worlds_ii_-_all_or_nothing","SM64 Test Worlds II - All or Nothing"
"https://sm64romhacks.com/hacks/sm64_test_of_skill","SM64 Test of Skill"
"https://sm64romhacks.com/hacks/sm64_the_10_lost_stars","SM64 The 10 Lost Stars"
"https://sm64romhacks.com/hacks/sm64_the_black_virus","SM64 The Black Virus"
"https://sm64romhacks.com/hacks/sm64_the_dark_stars_-_unused_levels","SM64 The Dark Stars - Unused Levels"
"https://sm64romhacks.com/hacks/sm64_the_dark_stars","SM64 The Dark Stars"
"https://sm64romhacks.com/hacks/sm64_the_green_comet","SM64 The Green Comet"
"https://sm64romhacks.com/hacks/sm64_the_green_star_comet","SM64 The Green Star Comet"
"https://sm64romhacks.com/hacks/sm64_the_green_stars","SM64 The Green Stars"
"https://sm64romhacks.com/hacks/sm64_the_mushroom_cup","SM64 The Mushroom Cup"
"https://sm64romhacks.com/hacks/sm64_the_nostalgia_trip","SM64 The Nostalgia Trip"
"https://sm64romhacks.com/hacks/sm64_the_painting_replacements_2_+_multiplayer","SM64 The Painting Replacements 2 + Multiplayer"
"https://sm64romhacks.com/hacks/sm64_the_painting_replacements","SM64 The Painting Replacements"
"https://sm64romhacks.com/hacks/sm64_the_search_for_the_120_stars_extended","SM64 The Search For The 120 Stars Extended"
"https://sm64romhacks.com/hacks/sm64_the_search_for_the_120_stars","SM64 The Search For The 120 Stars"
"https://sm64romhacks.com/hacks/sm64_the_sky_sanctuary","SM64 The Sky Sanctuary"
"https://sm64romhacks.com/hacks/sm64_the_ultimate_challenge","SM64 The Ultimate Challenge"
"https://sm64romhacks.com/hacks/sm64_the_unknown_courses","SM64 The Unknown Courses"
"https://sm64romhacks.com/hacks/sm64_the_wacky_worlds_v2","SM64 The Wacky Worlds v2"
"https://sm64romhacks.com/hacks/sm64_the_wondrous_worlds","SM64 The Wondrous Worlds"
"https://sm64romhacks.com/hacks/sm64_the_quick_short_quest","SM64 The quick short quest"
"https://sm64romhacks.com/hacks/sm64_v_ee","SM64 V EE"
"https://sm64romhacks.com/hacks/sm64_visible_parallel_universes","SM64 Visible Parallel Universes"
"https://sm64romhacks.com/hacks/sm64_wtf_christmas_adventure","SM64 WTF Christmas Adventure"
"https://sm64romhacks.com/hacks/sm64_but_it_gets_1.05x_faster_every_coin","SM64 but it gets 1.05x faster every coin"
"https://sm64romhacks.com/hacks/sm64_but_there_is_a_goomba_plague","SM64 but there is a Goomba Plague"
"https://sm64romhacks.com/hacks/sm64_gesegkt","SM64 geSEGKt"
"https://sm64romhacks.com/hacks/sm64_with_mk64_textures","SM64 with MK64 textures"
"https://sm64romhacks.com/hacks/sm64_its_a_crash!","SM64: It's a Crash!"
